,area sembrada,area cosechada,produccion,rendimiento,cultivo,municipio,PERIODO,pred knn,pred rf,pred rl,pred rlaso
1377,5,4,4,0.93,ARVEJA,PISBA,2015B,4.704,1.0981400000000023,3.9497528076171875,1.922746793699603
1378,5,5,5,0.9,ARVEJA,TURMEQUE,2015B,4.168,0.7495199999999966,2.9180145263671875,1.9287052321993912
1379,4,2,0,0.23,ARVEJA,CALDAS,2015B,6.537999999999999,9.346780000000003,10.981979370117188,12.071385891060062
1380,3,3,3,0.85,ARVEJA,VILLA DE LEYVA,2015B,5.188000000000001,8.446280000000003,12.872604370117188,12.05698633135224
1381,3,3,1,0.23,ARVEJA,EL ESPINO,2015B,3.044,0.9478600000000023,0.6245574951171875,1.9295327931021395
1382,3,3,4,1.4,ARVEJA,GACHANTIVA,2015B,5.965999999999999,1.2268199999999985,-1.1234893798828125,1.9235743546023514
1383,3,2,2,1.17,ARVEJA,IZA,2015B,4.4799999999999995,0.8210800000000033,1.4692840576171875,1.9316844514492857
1384,3,3,5,1.64,ARVEJA,PAIPA,2015B,1.44,1.7731599999999912,0.3374481201171875,1.9247329398661988
1385,3,3,3,0.93,ARVEJA,SUSACON,2015B,9.879999999999999,15.980800000000004,14.235885620117188,12.925428742696393
1386,3,3,2,0.7,ARVEJA,ZETAQUIRA,2015B,17.516,16.293240000000015,14.968307495117188,12.758923489063418
1387,2,2,1,0.47,ARVEJA,CERINZA,2015B,1.0159999999999998,1.0522200000000017,0.4272918701171875,1.9285397200188417
1388,2,2,3,1.5,ARVEJA,SUTATENZA,2015B,12.081999999999999,12.4083,13.493698120117188,12.413996104797892
1389,1,1,0,0.51,ARVEJA,SOATA,2015B,2.306,0.9927199999999995,0.4712371826171875,1.9250639642272986
1390,250,220,116,0.53,ARVEJA,SABOYA,2016A,11.868,1.3017199999999982,2.6728973388671875,1.9315189392687353
1391,220,220,308,1.4,ARVEJA,SAMACA,2016A,4.888,1.2104600000000005,2.7856903076171875,1.9267190860327954
1392,176,176,216,1.23,ARVEJA,SORACA,2016A,11.6,8.710920000000007,11.882369995117188,12.06708257436577
1393,126,126,176,1.4,ARVEJA,CIENEGA,2016A,13.48,14.965819999999999,14.616744995117188,12.137590763279933
1394,126,126,176,1.4,ARVEJA,TUNJA,2016A,1.734,1.8398999999999874,0.2563934326171875,1.9252294764078481
1395,120,100,70,0.7,ARVEJA,TOTA,2016A,1.44,1.3543799999999926,0.1089324951171875,1.9240708911439999
1396,70,60,42,0.7,ARVEJA,CHIQUINQUIRA,2016A,4.465999999999999,16.627459999999996,14.001510620117188,12.222001975360268
1397,70,60,74,1.23,ARVEJA,PESCA,2016A,8.64,1.5947799999999988,3.3120574951171875,1.9518769374763458
1398,70,60,84,1.4,ARVEJA,TOCA,2016A,11.8,7.5911400000000135,12.829635620117188,12.11855686251672
1399,50,45,24,0.53,ARVEJA,BOYACA,2016A,3.176,1.7787799999999963,0.9507293701171875,1.9250639642272986
1400,50,50,26,0.53,ARVEJA,RAQUIRA,2016A,3.7560000000000002,0.5034,3.4761199951171875,1.9248984520467483
1401,40,39,25,0.63,ARVEJA,LA CAPILLA,2016A,10.440000000000001,1.048880000000001,3.0381317138671875,1.9247329398661988
1402,40,40,40,1.0,ARVEJA,SOCOTA,2016A,8.666,0.9140400000000013,1.2417449951171875,1.9229123058801525
1403,35,33,23,0.7,ARVEJA,SOGAMOSO,2016A,7.459999999999999,1.8210000000000042,4.1929168701171875,1.9242364033245503
1404,30,26,26,1.0,ARVEJA,CHIQUIZA,2016A,0.47000000000000003,0.7673799999999986,1.1128387451171875,1.9416151822822663
1405,30,20,11,0.53,ARVEJA,SIACHOQUE,2016A,15.518,18.512020000000014,15.585983276367188,12.689573885413104
1406,28,28,39,1.4,ARVEJA,RONDON,2016A,0.6399999999999999,1.0013000000000007,-0.6820831298828125,1.9349946950602792
1407,25,10,7,0.7,ARVEJA,CALDAS,2016A,13.3,12.245879999999996,12.820846557617188,12.172348321195365
1408,22,20,14,0.7,ARVEJA,COMBITA,2016A,1.26,1.5808000000000035,0.2144012451171875,1.9225812815190535
1409,20,15,6,0.43,ARVEJA,AQUITANIA,2016A,1.178,0.6976999999999938,2.6968231201171875,1.9240708911439999
1410,20,20,14,0.7,ARVEJA,BELEN,2016A,6.6,13.470039999999997,11.218307495117188,12.068903208351816
1411,20,20,18,0.88,ARVEJA,MOTAVITA,2016A,0.9559999999999998,0.8059800000000015,0.5996551513671875,1.9310224027270868
1412,20,20,14,0.7,ARVEJA,RAMIRIQUI,2016A,7.05,1.675799999999993,2.2261199951171875,1.9429392797266631
1413,20,20,8,0.42,ARVEJA,TENZA,2016A,14.62,16.04034,16.047409057617188,12.975082396861296
1414,17,17,7,0.42,ARVEJA,MONGUI,2016A,6.3759999999999994,11.005859999999998,12.386276245117188,12.130970276057946
1415,17,17,20,1.2,ARVEJA,UMBITA,2016A,3.9979999999999998,0.8557999999999942,1.1982879638671875,1.925891525130047
1416,15,15,11,0.7,ARVEJA,CUCAITA,2016A,5.524,8.28452000000001,10.463424682617188,12.064434379476975
1417,15,14,10,0.7,ARVEJA,LA UVITA,2016A,1.3780000000000001,1.5055399999999963,1.9624481201171875,1.9333395732547825
1418,15,12,17,1.4,ARVEJA,MIRAFLORES,2016A,5.192,2.1799399999999944,2.5073699951171875,1.9316844514492857
1419,15,15,12,0.81,ARVEJA,MONGUA,2016A,1.7599999999999998,0.5840599999999981,2.4380340576171875,1.9217537206163051
1420,15,15,8,0.5,ARVEJA,SAN MIGUEL DE SEMA,2016A,8.08,11.862280000000004,11.362838745117188,12.109288180405938
1421,15,10,9,0.88,ARVEJA,TUTA,2016A,8.368,1.1976399999999994,3.1948699951171875,1.9234088424218019
1422,15,12,13,1.05,ARVEJA,VENTAQUEMADA,2016A,3.5759999999999996,1.9731399999999994,3.0894012451171875,1.9283742078382922
1423,14,14,10,0.7,ARVEJA,SOTAQUIRA,2016A,11.032,16.65295999999999,15.055221557617188,13.724852574751331
1424,13,9,4,0.42,ARVEJA,CHIVATA,2016A,2.942,0.5375199999999991,2.1255340576171875,1.9232433302412515
1425,12,12,12,1.0,ARVEJA,ARCABUCO,2016A,3.3600000000000003,14.668020000000004,12.718307495117188,12.503372682294717
1426,12,10,8,0.8,ARVEJA,CHITA,2016A,1.4,1.6504799999999986,0.4282684326171875,1.9240708911439999
1427,12,11,8,0.7,ARVEJA,PACHAVITA,2016A,10.440000000000001,0.66078,2.2415008544921875,1.9237398667829009
1428,12,11,12,1.05,ARVEJA,SANTA ROSA DE VITERBO,2016A,4.136,1.49254,-2.0512237548828125,1.922746793699603
1429,12,12,17,1.4,ARVEJA,TIBANA,2016A,3.7379999999999995,1.45584,1.9409637451171875,1.923077818060702
1430,10,10,4,0.42,ARVEJA,BOAVITA,2016A,6.860000000000001,21.764179999999993,15.197799682617188,12.245173680637222
1431,10,9,5,0.53,ARVEJA,JERICO,2016A,3.044,1.4064800000000028,0.6787567138671875,1.936649816865776
1432,10,8,10,1.23,ARVEJA,PAIPA,2016A,4.343999999999999,1.5064199999999983,0.0200653076171875,1.9242364033245503
1433,10,8,7,0.9,ARVEJA,SOATA,2016A,0.77,0.5634799999999993,0.7085418701171875,1.9222502571579536
1434,10,10,7,0.7,ARVEJA,SUTAMARCHAN,2016A,13.324000000000002,15.182540000000001,14.034713745117188,12.126004910641456
1435,10,9,9,1.0,ARVEJA,TINJACA,2016A,4.284000000000001,1.0681999999999976,0.8179168701171875,1.9222502571579536
1436,10,7,2,0.3,ARVEJA,TURMEQUE,2016A,1.4140000000000001,1.913639999999995,-0.4110870361328125,1.9277121591160933
1437,10,10,9,0.91,ARVEJA,VIRACACHA,2016A,1.9440000000000002,0.4466199999999985,-1.3119659423828125,1.9219192327968546
1438,9,8,9,1.05,ARVEJA,TIBASOSA,2016A,11.8,9.130360000000001,12.170455932617188,12.068406671810168
1439,8,8,6,0.7,ARVEJA,BUENAVISTA,2016A,0.9,1.5076599999999996,1.3784637451171875,1.9232433302412515
1440,8,8,7,0.84,ARVEJA,CORRALES,2016A,0.9279999999999999,0.8159800000000014,-1.1508331298828125,1.9310224027270868
1441,8,8,12,1.5,ARVEJA,FIRAVITOBA,2016A,0.9480000000000001,0.5120600000000003,-0.7055206298828125,1.925891525130047
1442,8,8,3,0.42,ARVEJA,SATIVASUR,2016A,3.128,0.94308,-1.8725128173828125,1.9336705976158814
1443,8,8,4,0.53,ARVEJA,TASCO,2016A,2.942,0.9129199999999971,2.0039520263671875,1.926222549491146
1444,7,7,3,0.4,ARVEJA,CHIVOR,2016A,11.032,13.09605999999999,10.171432495117188,13.463343329482843
1445,7,7,7,1.0,ARVEJA,GUICAN,2016A,0.8939999999999999,0.6147799999999999,1.2158660888671875,1.9234088424218019
1446,7,4,4,0.88,ARVEJA,SANTA SOFIA,2016A,11.406,0.6230400000000005,3.8179168701171875,1.922415769338503
1447,7,7,4,0.6,ARVEJA,SUSACON,2016A,9.260000000000002,0.6963799999999942,2.8345184326171875,1.9229123058801525
1448,7,7,10,1.4,ARVEJA,SUTATENZA,2016A,1.154,1.9470400000000028,1.6675262451171875,1.9283742078382922
1449,6,6,2,0.39,ARVEJA,DUITAMA,2016A,9.794,12.133939999999994,11.720260620117188,12.245173680637222
1450,6,6,6,1.05,ARVEJA,GACHANTIVA,2016A,12.68,14.506040000000004,14.669479370117188,12.121039545224965
1451,6,6,6,1.05,ARVEJA,GAMEZA,2016A,8.644,5.843920000000006,8.455612182617188,12.064765403838075
1452,5,5,4,0.7,ARVEJA,BETEITIVA,2016A,1.5459999999999998,1.5078799999999994,0.9097137451171875,1.9671040580869157
1453,5,5,6,1.2,ARVEJA,CHISCAS,2016A,0.52,0.40064000000000327,-0.0160675048828125,1.9267190860327954
1454,5,4,2,0.47,ARVEJA,FLORESTA,2016A,8.620000000000001,12.264060000000002,11.636276245117188,12.135935641474436
1455,5,5,3,0.6,ARVEJA,MACANAL,2016A,8.459999999999999,0.5783999999999992,1.9585418701171875,1.9220847449774041
1456,5,5,3,0.5,ARVEJA,SATIVANORTE,2016A,22.6,23.475639999999995,18.286666870117188,13.433551136983901
1457,5,4,5,1.23,ARVEJA,SORA,2016A,12.6,12.340699999999993,12.501510620117188,12.401086154715017
1458,5,4,4,0.88,ARVEJA,TOPAGA,2016A,9.6,14.993500000000001,10.235397338867188,12.106805497697692
1459,4,3,1,0.38,ARVEJA,COVARACHIA,2016A,4.465999999999999,1.449799999999999,2.3799285888671875,1.923077818060702
1460,4,4,3,0.7,ARVEJA,CUITIVA,2016A,7.462000000000001,12.78308,12.724166870117188,12.453719028129814
1461,4,4,1,0.35,ARVEJA,EL ESPINO,2016A,2.8680000000000003,1.075860000000003,0.6636199951171875,1.9244019155050998
1462,4,4,2,0.53,ARVEJA,PAYA,2016A,5.505999999999999,1.4984599999999981,3.1685028076171875,1.9288707443799407
1463,4,4,4,0.93,ARVEJA,SOCHA,2016A,1.3780000000000001,1.2541199999999981,2.3198699951171875,1.9358222559630276
1464,4,4,3,0.81,ARVEJA,ALMEIDA,2016A,21.0,18.7264,20.595260620117188,14.522621285000772
1465,3,3,6,2.0,ARVEJA,VILLA DE LEYVA,2016A,5.24,8.518560000000004,11.329635620117188,12.077675353920949
1466,3,3,3,1.05,ARVEJA,CERINZA,2016A,3.84,0.9120800000000007,-1.7855987548828125,1.9229123058801525
1467,3,3,5,1.8,ARVEJA,TIPACOQUE,2016A,18.998,19.690040000000007,20.599166870117188,15.446179252467967
1468,3,1,1,0.7,ARVEJA,CHINAVITA,2016A,9.92,22.54334000000001,18.857467651367188,17.35287957240024
1469,2,2,2,1.2,ARVEJA,SAN EDUARDO,2016A,16.2,18.677900000000008,18.442916870117188,15.03570904470477
1470,1,1,0,0.5,ARVEJA,BUSBANZA,2016A,2.3259999999999996,0.9846799999999996,0.5376434326171875,1.9250639642272986
1471,1,1,1,1.0,ARVEJA,OICATA,2016A,4.372,1.6769400000000014,2.7573699951171875,1.9248984520467483
1472,250,250,131,0.53,ARVEJA,SABOYA,2016B,15.984,16.229420000000022,16.784225463867188,16.048643589668792
1473,250,250,306,1.23,ARVEJA,SAMACA,2016B,12.425999999999998,21.844500000000004,17.403854370117188,14.588826157220643
1474,250,250,350,1.4,ARVEJA,TUNJA,2016B,0.82,1.0060800000000012,0.4556121826171875,1.9234088424218019
1475,176,176,216,1.23,ARVEJA,SORACA,2016B,7.465999999999999,0.6939399999999941,1.5835418701171875,1.9229123058801525
1476,130,80,71,0.88,ARVEJA,CHIQUINQUIRA,2016B,1.6320000000000001,1.3110999999999968,0.0776824951171875,1.930691378365987
1477,126,126,176,1.4,ARVEJA,CIENEGA,2016B,7.390000000000001,11.307220000000001,13.681198120117188,12.078337402643148
1478,90,50,53,1.05,ARVEJA,VENTAQUEMADA,2016B,0.788,1.1251399999999991,2.2983856201171875,1.9292017687410405
1479,65,65,65,1.0,ARVEJA,UMBITA,2016B,1.67,0.9534199999999996,-1.5502471923828125,1.9310224027270868
1480,60,59,85,1.44,ARVEJA,TOCA,2016B,0.892,0.6588800000000007,0.5640106201171875,1.929698305282689
1481,50,50,53,1.05,ARVEJA,CUCAITA,2016B,8.466,1.2269799999999986,1.1636199951171875,1.9235743546023514
1482,50,50,35,0.7,ARVEJA,RAQUIRA,2016B,5.090000000000001,0.9377200000000013,0.9287567138671875,1.9310224027270868
1483,30,30,21,0.7,ARVEJA,ALMEIDA,2016B,15.0,15.958300000000005,14.220260620117188,12.751640953119232
1484,30,27,19,0.7,ARVEJA,COMBITA,2016B,15.502,16.025640000000003,13.924362182617188,12.106143448975494
1485,30,29,18,0.63,ARVEJA,LA CAPILLA,2016B,1.44,0.6052599999999998,0.3433074951171875,1.922746793699603
1486,30,28,15,0.53,ARVEJA,SOGAMOSO,2016B,7.465999999999999,0.6915799999999943,1.9429168701171875,1.9229123058801525
1487,30,20,11,0.53,ARVEJA,TOTA,2016B,0.52,0.42976000000000114,1.3237762451171875,1.9244019155050998
1488,28,28,39,1.4,ARVEJA,RONDON,2016B,2.18,1.0867199999999988,-0.9633331298828125,1.9222502571579536
1489,25,25,18,0.7,ARVEJA,JENESANO,2016B,0.6599999999999999,1.0384199999999955,-0.8920440673828125,1.9222502571579536
1490,25,25,18,0.7,ARVEJA,RAMIRIQUI,2016B,9.176,11.7776,10.668991088867188,12.37923854688246
1491,20,15,6,0.43,ARVEJA,AQUITANIA,2016B,4.54,0.964799999999999,0.0561981201171875,1.9225812815190535
1492,20,20,14,0.7,ARVEJA,BELEN,2016B,2.592,7.287380000000001,12.735885620117188,12.059800038421585
1493,20,15,15,1.0,ARVEJA,LABRANZAGRANDE,2016B,3.7020000000000004,7.998820000000007,11.290573120117188,12.068406671810168
1494,15,15,5,0.35,ARVEJA,BOAVITA,2016B,3.044,1.629959999999998,0.3257293701171875,1.9351602072408287
1495,15,13,13,1.0,ARVEJA,CHIQUIZA,2016B,13.972,8.2243,13.577682495117188,12.059800038421585
1496,15,15,16,1.05,ARVEJA,GAMEZA,2016B,0.52,0.7788800000000011,0.7280731201171875,1.9310224027270868
1497,15,14,15,1.05,ARVEJA,LA UVITA,2016B,4.465999999999999,0.6874800000000019,3.0049285888671875,1.9222502571579536
1498,15,15,11,0.7,ARVEJA,MOTAVITA,2016B,3.7119999999999997,0.39472000000000185,0.1128387451171875,1.9356567437824772
1499,15,14,17,1.23,ARVEJA,PAIPA,2016B,0.9559999999999998,1.123340000000001,1.7729949951171875,1.927215622574444
1500,15,14,15,1.05,ARVEJA,SANTA ROSA DE VITERBO,2016B,3.276,1.0047799999999976,-0.4145050048828125,1.932843036713133
1501,14,14,10,0.7,ARVEJA,SOTAQUIRA,2016B,1.284,1.1240599999999956,1.0620574951171875,1.9220847449774041
1502,12,12,12,1.0,ARVEJA,ARCABUCO,2016B,18.816,19.513240000000007,17.962448120117188,15.757342151901359
1503,12,10,8,0.8,ARVEJA,CHITA,2016B,5.342,22.174139999999998,14.001510620117188,14.17504570584645
1504,12,10,7,0.7,ARVEJA,MIRAFLORES,2016B,9.059999999999999,2.00034,5.4800262451171875,1.9283742078382922
1505,12,12,17,1.4,ARVEJA,TIBANA,2016B,6.0,14.104759999999999,10.225143432617188,12.172348321195365
1506,10,5,3,0.5,ARVEJA,CALDAS,2016B,4.242,0.7988800000000017,2.2061004638671875,1.9253949885883976
1507,10,10,12,1.2,ARVEJA,MONGUA,2016B,8.76,8.879400000000002,16.290573120117188,12.060462087143783
1508,10,2,1,0.53,ARVEJA,SIACHOQUE,2016B,2.396,1.5924200000000037,-1.1371612548828125,1.9225812815190535
1509,10,10,9,0.91,ARVEJA,VIRACACHA,2016B,7.178,13.161059999999996,13.172409057617188,12.677160471871879
1510,9,8,9,1.05,ARVEJA,TIBASOSA,2016B,0.7779999999999999,0.9196200000000001,0.5132293701171875,1.9244019155050998
1511,9,8,4,0.49,ARVEJA,PACHAVITA,2016B,0.642,0.6914399999999972,-1.0961456298828125,1.9378084021296234
1512,8,8,3,0.35,ARVEJA,MONGUI,2016B,1.272,1.3249200000000014,1.6128387451171875,1.9219192327968546
1513,8,8,3,0.42,ARVEJA,SATIVASUR,2016B,8.306000000000001,12.172679999999998,11.950729370117188,12.21538148813828
1514,8,7,7,1.0,ARVEJA,TINJACA,2016B,4.888,1.0882000000000016,3.5044403076171875,1.9245674276856493
1515,7,7,3,0.4,ARVEJA,CHIVOR,2016B,9.059999999999999,1.2002400000000002,5.2788543701171875,1.9219192327968546
1516,7,6,3,0.53,ARVEJA,JERICO,2016B,4.588,0.9132600000000013,1.5132293701171875,1.930691378365987
1517,7,5,5,0.9,ARVEJA,SOATA,2016B,1.314,1.051040000000001,1.7319793701171875,1.9282086956577418
1518,7,5,2,0.3,ARVEJA,TURMEQUE,2016B,0.836,1.3027999999999988,-0.8617706298828125,1.9773658132809961
1519,5,4,2,0.39,ARVEJA,CHIVATA,2016B,2.942,0.5318999999999992,2.0879364013671875,1.923077818060702
1520,5,5,6,1.2,ARVEJA,CHISCAS,2016B,9.584,12.30976,11.912643432617188,12.095550669420316
1521,5,4,3,0.7,ARVEJA,CORRALES,2016B,12.290000000000001,12.202139999999998,12.626510620117188,12.245173680637222
1522,5,4,2,0.4,ARVEJA,COVARACHIA,2016B,17.516,14.631399999999989,14.871139526367188,12.60930047784651
1523,5,5,4,0.7,ARVEJA,CUITIVA,2016B,5.377999999999999,1.077860000000002,0.3276824951171875,1.922746793699603
1524,5,5,5,1.05,ARVEJA,GACHANTIVA,2016B,7.459999999999999,1.8808999999999982,4.8042449951171875,1.9239053789634504
1525,5,4,2,0.5,ARVEJA,GUACAMAYAS,2016B,1.26,1.1743000000000021,0.5561981201171875,1.9219192327968546
1526,5,5,3,0.5,ARVEJA,GUICAN,2016B,0.9,0.5413399999999999,1.0054168701171875,1.9220847449774041
1527,5,5,4,0.7,ARVEJA,NUEVO COLON,2016B,1.714,0.5523199999999987,-0.5277862548828125,1.9235743546023514
1528,5,5,3,0.5,ARVEJA,SATIVANORTE,2016B,4.531999999999999,0.6115399999999991,3.1499481201171875,1.9234088424218019
1529,5,5,2,0.42,ARVEJA,SUTAMARCHAN,2016B,6.58,1.1651400000000003,1.6714324951171875,1.9217537206163051
1530,5,5,2,0.46,ARVEJA,TASCO,2016B,7.462000000000001,0.534239999999998,0.8101043701171875,1.9219192327968546
1531,5,5,4,0.88,ARVEJA,TUTA,2016B,9.059999999999999,14.346479999999996,17.907760620117188,12.180623930222849
1532,4,4,2,0.39,ARVEJA,DUITAMA,2016B,11.0,18.053880000000017,11.499557495117188,14.209803263761884
1533,4,3,3,1.05,ARVEJA,PAYA,2016B,1.6440000000000001,1.4339399999999953,-1.4691925048828125,1.9316844514492857
1534,4,4,4,0.9,ARVEJA,PISBA,2016B,4.614,0.9984200000000029,2.7222137451171875,1.9247329398661988
1535,3,2,1,0.35,ARVEJA,EL ESPINO,2016B,6.360000000000001,8.792200000000003,12.156784057617188,12.072378964143361
1536,3,3,2,0.7,ARVEJA,SUSACON,2016B,6.960000000000001,18.490099999999998,14.472213745117188,12.130970276057946
1537,3,3,5,1.6,ARVEJA,TIPACOQUE,2016B,0.96,0.7811799999999947,1.0186004638671875,1.9219192327968546
1538,3,2,1,0.7,ARVEJA,CHINAVITA,2016B,11.032,16.081419999999998,14.702194213867188,13.744714036417292
1539,2,2,2,1.05,ARVEJA,SORA,2016B,0.9099999999999999,1.0215000000000005,-1.5873565673828125,1.9356567437824772
1540,1,1,1,1.05,ARVEJA,CERINZA,2016B,3.998,1.5856799999999953,1.0659637451171875,1.9323465001714837
1541,312,280,262,0.93,ARVEJA,SABOYA,2017A,1.396,0.7583600000000013,2.8218231201171875,1.9222502571579536
1542,230,230,430,1.87,ARVEJA,SAMACA,2017A,0.982,1.318519999999998,0.1167449951171875,1.9267190860327954
1543,160,100,47,0.47,ARVEJA,SORACA,2017A,9.912,13.035479999999998,14.128463745117188,12.493441951461737
1544,148,148,207,1.4,ARVEJA,TUNJA,2017A,7.5,1.012000000000001,2.8999481201171875,1.9242364033245503
1545,130,125,117,0.93,ARVEJA,TOTA,2017A,1.1480000000000001,0.6535600000000021,0.6636199951171875,1.923077818060702
1546,100,100,56,0.56,ARVEJA,CIENEGA,2017A,23.982,22.85805999999999,30.036666870117188,17.73686783127549
1547,100,70,114,1.64,ARVEJA,TOCA,2017A,2.4460000000000006,0.6559999999999997,1.7485809326171875,1.9222502571579536
1548,75,73,85,1.17,ARVEJA,CHIQUINQUIRA,2017A,5.524,6.9510000000000005,10.154830932617188,12.060793111504882
1549,60,55,103,1.87,ARVEJA,CUCAITA,2017A,1.1039999999999999,1.1763399999999995,1.2436981201171875,1.9427737675461136
1550,50,49,46,0.93,ARVEJA,LA CAPILLA,2017A,21.902,20.405400000000053,16.987350463867188,13.911881338772465
1551,50,50,47,0.93,ARVEJA,SIACHOQUE,2017A,4.3100000000000005,1.0659600000000027,-1.1313018798828125,1.9255605007689471
1552,50,50,93,1.87,ARVEJA,TIBANA,2017A,3.4900000000000007,1.243299999999999,0.6304168701171875,1.9253949885883976
1553,45,40,22,0.54,ARVEJA,CHIQUIZA,2017A,23.982,24.626099999999987,30.035690307617188,17.851071235854768
1554,40,37,24,0.65,ARVEJA,COMBITA,2017A,2.496,0.9598999999999983,-1.8070831298828125,1.9225812815190535
1555,40,40,56,1.4,ARVEJA,SOCOTA,2017A,23.6,26.81039999999999,23.837448120117188,13.658350160202568
1556,40,39,64,1.64,ARVEJA,SOGAMOSO,2017A,4.136,1.2585799999999965,-2.5316925048828125,1.9260570373105965
1557,30,30,56,1.87,ARVEJA,PAIPA,2017A,8.6,11.01198,11.345260620117188,12.155797103140397
1558,30,25,18,0.7,ARVEJA,BOYACA,2017A,9.714,12.669239999999999,11.481979370117188,12.278938165469356
1559,30,30,42,1.4,ARVEJA,RAMIRIQUI,2017A,15.578,16.29316000000001,17.788619995117188,14.700546879091675
1560,26,26,17,0.65,ARVEJA,RONDON,2017A,4.242,0.9365400000000037,2.0015106201171875,1.9257260129494966
1561,25,20,18,0.89,ARVEJA,BELEN,2017A,3.444,0.5999000000000001,1.3823699951171875,1.922415769338503
1562,25,25,29,1.17,ARVEJA,BUENAVISTA,2017A,1.26,1.5152199999999993,1.4351043701171875,1.922746793699603
1563,24,18,28,1.53,ARVEJA,PESCA,2017A,12.2,15.116859999999999,14.206588745117188,12.975082396861296
1564,22,18,8,0.47,ARVEJA,LABRANZAGRANDE,2017A,0.658,0.49163999999999924,0.6167449951171875,1.9222502571579536
1565,20,15,21,1.4,ARVEJA,AQUITANIA,2017A,1.214,1.311080000000002,-0.4457550048828125,1.923077818060702
1566,20,18,30,1.68,ARVEJA,CALDAS,2017A,2.8680000000000003,1.9124999999999968,1.1870574951171875,1.9222502571579536
1567,20,2,1,0.56,ARVEJA,CHIVATA,2017A,11.621999999999998,1.3063600000000033,3.5024871826171875,1.957504351615035
1568,20,20,40,2.0,ARVEJA,FIRAVITOBA,2017A,4.9159999999999995,1.3499399999999975,3.0718231201171875,1.9255605007689471
1569,20,20,37,1.87,ARVEJA,JENESANO,2017A,6.33,0.4986399999999988,2.0347137451171875,1.9229123058801525
1570,20,20,11,0.56,ARVEJA,TENZA,2017A,3.126,0.8067200000000012,0.9897918701171875,1.922746793699603
1571,20,17,24,1.4,ARVEJA,VENTAQUEMADA,2017A,6.540000000000001,0.9722000000000015,1.7981414794921875,1.923077818060702
1572,18,18,20,1.09,ARVEJA,LA UVITA,2017A,0.8899999999999999,1.0211400000000033,2.2436981201171875,1.925891525130047
1573,18,18,23,1.26,ARVEJA,MOTAVITA,2017A,11.0,14.78012,11.403854370117188,12.106143448975494
1574,17,17,10,0.56,ARVEJA,MONGUI,2017A,1.4940000000000002,1.6233599999999968,2.3765106201171875,1.9247329398661988
1575,16,16,22,1.4,ARVEJA,SANTA ROSA DE VITERBO,2017A,1.314,1.4827999999999992,1.4038543701171875,1.9255605007689471
1576,16,16,9,0.56,ARVEJA,UMBITA,2017A,11.6,18.213219999999996,14.608932495117188,12.155797103140397
1577,15,12,20,1.64,ARVEJA,MIRAFLORES,2017A,11.1,11.599299999999996,12.149948120117188,12.4619946371573
1578,15,15,14,0.93,ARVEJA,SOTAQUIRA,2017A,3.3600000000000003,1.0803799999999977,0.5063934326171875,1.9222502571579536
1579,14,13,12,0.93,ARVEJA,PACHAVITA,2017A,0.7779999999999999,0.9101599999999985,0.8218231201171875,1.9225812815190535
1580,13,13,12,0.93,ARVEJA,MONGUA,2017A,3.3600000000000003,1.850199999999999,0.3628387451171875,1.922746793699603
1581,13,10,9,0.93,ARVEJA,SAN MIGUEL DE SEMA,2017A,3.038,2.198079999999994,3.6943817138671875,1.9316844514492857
1582,12,12,6,0.47,ARVEJA,ARCABUCO,2017A,3.3600000000000003,12.082899999999997,12.619674682617188,12.235242949804242
1583,12,12,11,0.93,ARVEJA,RAQUIRA,2017A,1.168,1.6245799999999986,0.6167449951171875,1.9225812815190535
1584,10,10,6,0.56,ARVEJA,BOAVITA,2017A,6.4719999999999995,1.0008000000000001,3.2046356201171875,1.9234088424218019
1585,10,8,6,0.79,ARVEJA,CHITA,2017A,23.982,21.598739999999992,22.860885620117188,15.962577255782959
1586,10,10,12,1.21,ARVEJA,CORRALES,2017A,4.1,6.388000000000013,11.515182495117188,12.06178618458818
1587,10,10,14,1.4,ARVEJA,GACHANTIVA,2017A,7.462000000000001,16.78433999999998,13.052291870117188,13.215075058658327
1588,10,10,8,0.84,ARVEJA,GARAGOA,2017A,16.1,19.13050000000001,18.168991088867188,15.493350223924626
1589,10,10,8,0.84,ARVEJA,MACANAL,2017A,15.502,7.042060000000013,13.728073120117188,12.065427452560273
1590,10,2,3,1.4,ARVEJA,OICATA,2017A,12.919999999999998,13.824779999999988,14.343795776367188,12.288206847580138
1591,10,8,9,1.17,ARVEJA,SANTA SOFIA,2017A,1.4120000000000001,1.2292199999999962,3.2144012451171875,1.9237398667829009
1592,10,9,5,0.54,ARVEJA,SATIVANORTE,2017A,9.690000000000001,14.116680000000004,14.560104370117188,12.106143448975494
1593,10,8,3,0.42,ARVEJA,SOATA,2017A,4.5600000000000005,0.9265400000000028,-0.3832550048828125,1.922746793699603
1594,10,10,9,0.93,ARVEJA,SUTAMARCHAN,2017A,8.002,1.1378600000000039,1.4233856201171875,1.9219192327968546
1595,10,9,6,0.7,ARVEJA,TURMEQUE,2017A,5.328,1.094380000000001,0.0522918701171875,1.9270501103938944
1596,10,10,12,1.21,ARVEJA,VIRACACHA,2017A,2.944,0.45534,0.5991668701171875,1.9222502571579536
1597,9,8,15,1.82,ARVEJA,TIBASOSA,2017A,5.965999999999999,1.2270599999999985,-1.4906768798828125,1.9235743546023514
